-13.440597534179688,15.310016632080078,42.37228775024414
-12.749044418334961,15.91127872467041,39.637569427490234
-12.02959156036377,16.478862762451172,36.90285110473633
-11.2838773727417,17.011472702026367,34.16813659667969
-10.513601303100586,17.507896423339844,31.43341827392578
-9.720516204833984,17.967002868652344,28.698701858520508
-8.906429290771484,18.387746810913086,25.9639835357666
-8.073195457458496,18.7691707611084,23.229267120361328
-7.222712516784668,19.11040687561035,20.494548797607422
-6.356917381286621,19.410676956176758,17.75983238220215
-5.477781772613525,19.669294357299805,15.025115013122559
-4.587309837341309,19.88567352294922,12.290401458740234
-3.687526226043701,20.0593204498291,9.555684089660645
-2.780482769012451,20.189838409423828,6.820967197418213
-1.868245005607605,20.276931762695312,4.086249828338623
-0.9528906941413879,20.32040023803711,1.3515324592590332
-0.0363163948059082,20.320144653320312,-1.3837473392486572
0.879013180732727,20.276159286499023,-4.118464469909668
1.7912019491195679,20.18855094909668,-6.853181838989258
2.698172092437744,20.057523727416992,-9.587899208068848
3.5978572368621826,19.883371353149414,-12.322616577148438
4.488209247589111,19.666492462158203,-15.057333946228027
5.367199420928955,19.407381057739258,-17.792051315307617
6.232825756072998,19.106624603271484,-20.52676773071289
7.0831170082092285,18.76491355895996,-23.261486053466797
7.916135787963867,18.383018493652344,-25.99620246887207
8.729985237121582,17.961816787719727,-28.730918884277344
9.522810935974121,17.50226402282715,-31.46563720703125
10.292808532714844,17.00540542602539,-34.200355529785156
11.038223266601562,16.472375869750977,-36.9350700378418
11.757357597351074,15.904388427734375,-39.6697883605957
12.448572158813477,15.302736282348633,-42.40450668334961
13.113341331481934,14.665824890136719,-45.0
13.82044792175293,13.958718299865723,-45.0
14.452960968017578,13.295400619506836,-47.729400634765625
15.052995681762695,12.602781295776367,-50.46411895751953
15.619300842285156,11.882322311401367,-53.19883728027344
16.150585174560547,11.135663986206055,-55.933555603027344
16.645641326904297,10.364506721496582,-58.668270111083984
17.10334014892578,9.570609092712402,-61.402984619140625
17.522640228271484,8.755777359008789,-64.13770294189453
17.902584075927734,7.921868324279785,-66.87242126464844
18.242311477661133,7.070781230926514,-69.60713958740234
18.541044235229492,6.20445442199707,-72.34185791015625
18.79810333251953,5.3248610496521,-75.07656860351562
19.01289939880371,4.434004783630371,-77.81128692626953
19.18494987487793,3.5339150428771973,-80.54600524902344
19.31385612487793,2.626641273498535,-83.28072357177734
19.39933204650879,1.7142503261566162,-86.01544189453125
19.441173553466797,0.7988201975822449,-88.75016021728516
19.43929100036621,-0.11775214970111847,-91.48543548583984
19.3936824798584,-1.033002257347107,-94.22015380859375
19.30445671081543,-1.945034146308899,-96.95487213134766
19.171817779541016,-2.851769208908081,-99.6895751953125
18.996070861816406,-3.7511441707611084,-102.42431640625
18.777610778808594,-4.641109943389893,-105.15902709960938
18.516939163208008,-5.519638538360596,-107.89373779296875
18.21464729309082,-6.384729862213135,-110.62844848632812
17.871423721313477,-7.234413146972656,-113.3631591796875
17.488054275512695,-8.066753387451172,-116.097900390625
17.06540870666504,-8.879853248596191,-118.83261108398438
16.604446411132812,-9.671862602233887,-121.56732177734375
16.106224060058594,-10.440977096557617,-124.30203247070312
15.57187271118164,-11.185444831848145,-127.03677368164062
15.002610206604004,-11.903569221496582,-129.771484375
14.399733543395996,-12.593714714050293,-132.50619506835938
13.759531021118164,-13.259634971618652,-135.0
13.054486274719238,-13.964641571044922,-135.09637451171875
12.390162467956543,-14.595860481262207,-137.83108520507812
11.696478843688965,-15.19466495513916,-140.5657958984375
10.975016593933105,-15.759690284729004,-143.300537109375
10.227416038513184,-16.289649963378906,-146.03524780273438
9.455382347106934,-16.783336639404297,-148.76995849609375
8.660674095153809,-17.239625930786133,-151.50466918945312
7.845098972320557,-17.657480239868164,-154.2393798828125
7.01051664352417,-18.03594398498535,-156.97412109375
6.158827781677246,-18.374156951904297,-159.70883178710938
5.2919721603393555,-18.671350479125977,-162.44354248046875
4.411923885345459,-18.926847457885742,-165.17825317382812
